,name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level,prob_not_leaving,prob_leaving
10896,ANDREASEN,0.69,0.74,5,227,2,0,0,0,technical,medium,2,1.0,0.0
10895,BUSSARD,0.75,0.76,3,269,2,1,0,0,technical,medium,2,1.0,0.0
10894,CARTIER,0.92,0.98,3,149,3,0,0,0,support,medium,2,1.0,0.0
10923,SISLER,0.56,0.81,4,188,3,1,0,0,marketing,low,1,1.0,0.0
10925,LEDERMAN,0.99,0.75,4,163,2,0,0,0,sales,low,1,1.0,0.0
10926,BRUST,0.77,0.85,4,189,2,0,0,0,sales,low,1,1.0,0.0
10931,FRAHM,0.81,0.77,5,251,2,0,0,0,sales,low,1,1.0,0.0
10967,BERTHIAUME,0.2,0.99,5,151,3,1,0,0,support,low,1,1.0,0.0
10966,MCENTEE,0.87,0.87,4,144,3,0,0,0,support,low,1,1.0,0.0
10962,BICKLEY,0.65,0.79,5,233,3,0,0,0,support,low,1,1.0,0.0
10955,VREELAND,0.83,0.99,5,132,3,0,0,0,technical,low,1,1.0,0.0
10954,CONSIDINE,0.16,0.94,4,261,6,0,0,0,technical,low,1,1.0,0.0
10953,LEBER,0.66,0.76,3,170,3,0,0,0,technical,low,1,1.0,0.0
10950,TOMAN,0.93,0.9,4,256,4,0,0,0,technical,low,1,1.0,0.0
10948,CORRIVEAU,0.76,0.79,5,187,4,0,0,0,hr,medium,2,1.0,0.0
10947,TWITTY,0.94,0.73,3,196,3,0,0,0,hr,medium,2,1.0,0.0
10943,BOTKIN,0.91,0.74,3,150,2,0,0,0,accounting,medium,2,1.0,0.0
10942,DOOLIN,0.16,0.82,6,202,4,1,0,1,sales,medium,2,1.0,0.0
10941,GREENSPAN,0.81,0.92,5,258,3,0,0,1,sales,medium,2,1.0,0.0
10940,KERNAN,0.95,0.84,3,270,3,1,0,1,sales,medium,2,1.0,0.0
10935,AMANN,0.8,0.94,4,271,4,0,0,1,sales,medium,2,1.0,0.0
10933,THIELEN,0.58,0.97,3,274,4,1,0,1,sales,medium,2,1.0,0.0
11074,HYER,0.9,0.93,3,209,3,0,0,0,product_mng,medium,2,1.0,0.0
11078,CIPOLLA,0.69,0.88,3,164,10,0,0,0,management,medium,2,1.0,0.0
11308,CABRALES,0.83,0.93,3,247,2,0,0,0,hr,low,1,1.0,0.0
11196,GOUDY,0.22,0.7,2,274,10,0,0,0,sales,high,3,1.0,0.0
11233,FAIRFIELD,0.7,0.85,4,142,2,0,0,0,support,low,1,1.0,0.0
11230,BONK,0.99,0.84,4,142,10,0,0,0,technical,high,3,1.0,0.0
11222,COMERFORD,0.97,0.84,4,177,6,0,0,0,technical,low,1,1.0,0.0
11216,GAJEWSKI,0.5,0.71,4,163,8,0,0,1,hr,medium,2,1.0,0.0
11206,ZEHR,1.0,0.72,5,194,7,1,0,0,sales,medium,2,1.0,0.0
11203,LAURIA,0.48,0.71,2,162,3,1,0,0,sales,high,3,1.0,0.0
11200,TUTHILL,0.69,0.72,4,210,2,1,0,0,sales,high,3,1.0,0.0
11190,COTNER,0.28,0.89,4,97,6,0,0,0,management,low,1,1.0,0.0
11177,BOEHMER,0.85,0.81,4,260,3,0,0,0,product_mng,medium,2,1.0,0.0
11188,MERWIN,0.79,0.82,5,158,2,0,0,0,support,low,1,1.0,0.0
11187,SAHAGUN,0.49,0.91,4,134,4,0,0,0,accounting,low,1,1.0,0.0
11186,HOWLEY,0.8,0.75,4,224,3,0,0,1,sales,medium,2,1.0,0.0
11183,PETROVICH,0.82,0.91,5,271,2,0,0,1,RandD,medium,2,1.0,0.0
11182,GOUVEIA,0.48,0.77,5,250,2,0,0,1,RandD,medium,2,1.0,0.0
11180,MIKELL,0.92,0.93,4,225,2,0,0,1,RandD,medium,2,1.0,0.0
11179,MIRE,0.65,0.9,6,217,4,1,0,1,RandD,medium,2,1.0,0.0
11234,DICICCO,0.99,0.94,4,167,4,0,0,0,support,low,1,1.0,0.0
11236,WOERNER,0.92,0.85,3,207,2,0,0,0,support,low,1,1.0,0.0
11239,RITCH,0.82,0.85,3,214,2,0,0,0,support,high,3,1.0,0.0
11240,BEDOYA,0.78,0.89,4,272,2,0,0,0,support,low,1,1.0,0.0
11304,BRIEN,0.57,0.9,5,145,3,0,0,0,accounting,low,1,1.0,0.0
11303,HUGHLEY,0.5,0.95,3,198,4,0,0,0,accounting,low,1,1.0,0.0
11300,GATELY,0.77,0.76,6,263,6,0,0,0,sales,low,1,1.0,0.0
11298,PADULA,0.7,0.77,4,245,2,0,0,0,sales,low,1,1.0,0.0
11283,LUFT,0.66,0.85,3,178,8,1,0,0,marketing,medium,2,1.0,0.0
11280,DANTONIO,0.96,0.71,3,205,8,1,0,0,management,medium,2,1.0,0.0
11270,COLEGROVE,0.16,0.93,5,210,7,0,0,1,management,medium,2,1.0,0.0
11268,BIGLEY,0.49,0.77,3,211,3,0,0,0,IT,high,3,1.0,0.0
11258,HARDT,0.76,0.77,4,169,10,0,0,0,management,medium,2,1.0,0.0
11254,JUNKER,0.24,0.94,6,144,4,0,0,0,product_mng,low,1,1.0,0.0
11250,MORABITO,0.5,0.77,3,265,3,0,0,0,IT,medium,2,1.0,0.0
11248,KARAM,0.72,0.8,3,222,3,0,0,0,IT,medium,2,1.0,0.0
11245,HERRELL,0.48,0.81,4,149,2,0,0,0,management,medium,2,1.0,0.0
11244,SIMONTON,0.82,0.82,3,164,3,0,0,0,technical,high,3,1.0,0.0
11241,STROHL,0.62,0.79,3,259,3,0,0,0,support,medium,2,1.0,0.0
11178,NUSBAUM,0.61,0.96,3,214,2,0,0,0,IT,medium,2,1.0,0.0
11176,ESLINGER,0.65,1.0,4,229,4,0,0,0,product_mng,low,1,1.0,0.0
11088,NYGAARD,0.59,0.73,3,172,6,0,0,0,product_mng,medium,2,1.0,0.0
11108,RENDER,0.95,0.8,3,225,2,0,0,0,sales,high,3,1.0,0.0
11124,LEMA,0.29,0.75,6,271,10,0,0,0,sales,medium,2,1.0,0.0
11123,MARTONE,0.99,0.86,3,167,2,0,0,0,sales,low,1,1.0,0.0
11122,RICARDO,1.0,0.77,5,269,3,0,0,0,sales,low,1,1.0,0.0
11121,CHALK,0.53,0.91,5,181,3,0,0,0,sales,low,1,1.0,0.0
11116,CUTRIGHT,0.6,0.79,4,262,3,0,0,0,sales,low,1,1.0,0.0
11115,DRUCKER,0.13,0.97,4,162,6,0,0,0,sales,low,1,1.0,0.0
11111,EMRICK,0.94,0.73,4,204,2,0,0,0,sales,low,1,1.0,0.0
11103,BASLER,0.77,0.81,4,164,3,0,0,0,technical,high,3,1.0,0.0
11173,PRUNTY,0.95,0.88,3,199,3,0,0,0,IT,medium,2,1.0,0.0
11102,BENEDETTI,0.96,0.82,4,244,3,0,0,0,support,high,3,1.0,0.0
11100,QUINT,0.96,0.85,4,247,3,0,0,0,sales,high,3,1.0,0.0
11099,WESTMAN,0.61,0.9,2,142,3,0,0,0,marketing,high,3,1.0,0.0
11098,BORNSTEIN,0.69,0.83,4,252,3,0,0,0,management,medium,2,1.0,0.0
11095,KAMARA,0.87,0.92,4,263,3,0,0,0,management,medium,2,1.0,0.0
11091,BROOMFIELD,0.86,0.82,4,212,2,0,0,0,product_mng,medium,2,1.0,0.0
11089,LOZIER,0.72,0.98,4,156,3,0,0,0,product_mng,medium,2,1.0,0.0
11126,SHORTT,0.25,0.9,6,229,8,0,0,0,sales,medium,2,1.0,0.0
11127,MISTRETTA,0.71,0.76,4,148,8,0,0,0,accounting,medium,2,1.0,0.0
11128,MENZEL,0.96,0.84,3,147,8,0,0,0,accounting,medium,2,1.0,0.0
11132,CHAI,0.43,0.74,4,129,6,0,0,0,hr,medium,2,1.0,0.0
11170,MACINTYRE,0.93,0.98,3,241,3,0,0,0,IT,medium,2,1.0,0.0
11167,DEROSIER,0.55,0.96,3,194,3,0,0,0,product_mng,medium,2,1.0,0.0
11163,CUTSHALL,0.77,0.75,4,191,3,0,0,0,IT,medium,2,1.0,0.0
11162,KOLLAR,0.78,0.89,4,137,3,0,0,0,IT,medium,2,1.0,0.0
11161,PATIN,0.69,0.82,4,252,3,1,0,0,IT,medium,2,1.0,0.0
11156,BYRAM,0.8,0.74,3,228,3,0,0,0,technical,medium,2,1.0,0.0
11155,DALESSIO,0.7,0.88,4,180,2,0,0,0,support,medium,2,1.0,0.0
11154,GATTI,0.77,0.87,3,275,4,1,0,0,support,medium,2,1.0,0.0
11152,DIGREGORIO,0.99,0.8,3,209,2,0,0,0,support,medium,2,1.0,0.0
11151,FLESHMAN,0.54,0.95,4,256,3,0,0,0,support,low,1,1.0,0.0
11145,WILTZ,0.56,0.94,3,154,3,1,0,0,support,low,1,1.0,0.0
11144,ABERNETHY,0.89,0.97,4,147,2,0,0,0,technical,low,1,1.0,0.0
11139,BRESHEARS,0.74,1.0,4,192,4,0,0,0,technical,high,3,1.0,0.0
11138,STURDEVANT,0.75,0.93,3,247,2,0,0,0,technical,high,3,1.0,0.0
11136,LUONGO,0.88,0.91,4,233,4,0,0,0,technical,high,3,1.0,0.0
8172,MCKIM,0.77,0.74,6,247,3,0,0,0,management,low,1,1.0,0.0
7607,NICKS,0.77,0.73,3,269,2,0,0,0,support,medium,2,1.0,0.0
8169,BASSO,0.51,0.96,3,149,4,0,0,0,accounting,low,1,1.0,0.0
4097,DURAND,0.54,0.96,3,147,2,0,0,0,support,medium,2,1.0,0.0
4117,IGLESIAS,0.44,0.74,4,250,6,0,0,0,RandD,medium,2,1.0,0.0
4115,JOBE,0.83,0.88,5,171,3,1,0,0,IT,medium,2,1.0,0.0
4114,KIRKWOOD,0.19,0.95,5,193,3,0,0,0,product_mng,medium,2,1.0,0.0
4112,BURCHETT,0.88,0.98,3,160,2,0,0,0,product_mng,medium,2,1.0,0.0
4110,NUTTER,0.68,0.87,3,168,3,0,0,0,IT,medium,2,1.0,0.0
4106,SNIPES,0.84,0.85,4,185,3,1,0,0,IT,medium,2,1.0,0.0
4101,NILES,1.0,0.93,5,182,3,1,0,0,support,medium,2,1.0,0.0
4099,TILTON,0.5,0.85,4,272,2,0,0,0,support,medium,2,1.0,0.0
4095,WEED,0.99,0.92,3,220,3,0,0,0,support,low,1,1.0,0.0
4124,TROY,0.61,0.97,3,199,3,1,0,0,accounting,high,3,1.0,0.0
4094,RIVERO,0.3,0.8,6,250,3,0,0,0,support,low,1,1.0,0.0
4093,MOWERY,0.69,0.74,4,266,2,1,0,0,support,low,1,1.0,0.0
4092,STINNETT,0.65,0.82,4,207,2,0,0,0,support,low,1,1.0,0.0
4091,RAUSCH,0.57,0.76,3,200,2,0,0,0,support,low,1,1.0,0.0
4089,SHINN,0.53,0.83,4,249,3,1,0,0,technical,low,1,1.0,0.0
4087,KERSEY,0.62,0.75,3,149,2,1,0,0,technical,medium,2,1.0,0.0
4086,MCCULLOCH,0.16,0.84,3,238,6,0,0,0,technical,medium,2,1.0,0.0
4082,CHISM,0.49,0.99,3,221,2,1,0,0,technical,medium,2,1.0,0.0
4122,EAGLE,0.86,1.0,3,192,3,0,0,0,marketing,high,3,1.0,0.0
4125,EDMOND,0.53,0.96,3,181,3,1,0,0,support,high,3,1.0,0.0
3982,CREAMER,0.6,0.95,3,221,3,0,0,0,sales,low,1,1.0,0.0
4147,PENDERGRASS,0.82,0.88,4,149,2,0,0,0,sales,low,1,1.0,0.0
4162,CHOU,0.64,0.93,5,198,2,0,0,0,technical,high,3,1.0,0.0
4160,CORNISH,0.68,0.91,4,162,3,1,0,0,technical,medium,2,1.0,0.0
4158,LUNDBERG,0.73,0.71,5,215,6,1,0,0,technical,medium,2,1.0,0.0
4157,LISTER,0.9,0.99,3,259,3,1,0,0,technical,medium,2,1.0,0.0
4153,MOEN,0.78,0.72,4,219,3,0,0,0,hr,medium,2,1.0,0.0
4151,MONTIEL,0.58,0.86,3,151,2,0,0,0,accounting,medium,2,1.0,0.0
4150,FORT,0.77,0.76,2,216,3,1,0,0,accounting,medium,2,1.0,0.0
4148,FRASIER,0.9,0.96,2,258,2,0,0,0,sales,low,1,1.0,0.0
4141,LOFTUS,0.74,0.74,5,175,3,0,0,0,sales,low,1,1.0,0.0
4126,CATO,0.14,0.76,5,260,6,0,0,0,technical,high,3,1.0,0.0
4140,KINGSLEY,0.65,0.8,4,164,4,0,0,0,sales,low,1,1.0,0.0
4137,TRUE,0.94,0.87,3,229,3,0,0,0,sales,low,1,1.0,0.0
4136,BIANCHI,0.19,0.83,3,225,4,0,0,0,sales,low,1,1.0,0.0
4135,CAMARILLO,0.16,0.74,5,205,4,1,0,0,sales,low,1,1.0,0.0
4134,GINN,1.0,0.97,3,216,3,1,0,0,sales,low,1,1.0,0.0
4133,PULLEY,0.52,0.8,5,234,3,0,0,0,sales,high,3,1.0,0.0
4132,KNOWLTON,0.98,0.8,2,201,2,0,0,0,sales,high,3,1.0,0.0
4127,HENDRICK,0.74,1.0,4,199,4,0,0,0,management,high,3,1.0,0.0
4079,FUQUA,0.64,0.75,3,214,3,0,0,0,hr,medium,2,1.0,0.0
4078,RUELAS,1.0,0.85,3,202,2,0,0,0,hr,medium,2,1.0,0.0
4077,MENDES,0.62,0.74,4,155,3,0,0,0,hr,medium,2,1.0,0.0
4003,PAN,0.58,0.73,5,162,3,1,0,0,technical,medium,2,1.0,0.0
4014,COVERT,0.81,0.78,4,159,3,0,0,0,support,low,1,1.0,0.0
4013,SHORTER,0.66,0.92,4,229,2,0,0,0,technical,low,1,1.0,0.0
4011,CARRION,0.8,0.79,3,217,3,0,0,0,technical,low,1,1.0,0.0
4009,PARISI,0.15,0.81,4,160,5,0,0,0,technical,medium,2,1.0,0.0
4008,SOUTHERLAND,0.69,0.99,3,198,2,0,0,0,technical,medium,2,1.0,0.0
4007,SAYRE,0.74,0.71,4,133,2,0,0,0,technical,medium,2,1.0,0.0
4006,SAMMONS,0.56,0.98,3,220,3,0,0,0,technical,low,1,1.0,0.0
4004,RICKARD,0.5,0.71,5,210,5,0,0,0,technical,medium,2,1.0,0.0
4002,ALMONTE,0.34,0.85,4,123,4,0,0,0,hr,medium,2,1.0,0.0
4074,WILBANKS,0.68,0.81,5,266,2,0,0,0,accounting,medium,2,1.0,0.0
3999,SCHOEN,0.51,0.95,4,258,3,0,0,0,hr,medium,2,1.0,0.0
3998,STURGILL,0.67,0.82,4,246,4,0,0,0,accounting,medium,2,1.0,0.0
3996,RIDENOUR,0.61,0.97,4,153,3,0,0,0,accounting,medium,2,1.0,0.0
3994,MCFARLANE,0.63,0.98,4,160,2,0,0,0,sales,medium,2,1.0,0.0
3992,PINKERTON,0.53,0.75,4,201,2,0,0,0,sales,low,1,1.0,0.0
3990,NICKEL,0.89,0.93,4,249,3,0,0,0,sales,low,1,1.0,0.0
3987,HUTCHESON,0.57,0.81,3,144,3,0,0,0,sales,low,1,1.0,0.0
3986,JEROME,0.42,0.75,3,163,2,1,0,0,sales,low,1,1.0,0.0
4016,ALCANTARA,0.92,0.85,3,235,2,0,0,0,support,low,1,1.0,0.0
4017,BELTON,0.69,0.91,4,186,3,0,0,0,support,low,1,1.0,0.0
4018,BANNISTER,0.66,0.99,4,263,2,0,0,0,support,low,1,1.0,0.0
4026,CAMARENA,0.91,0.93,4,184,3,0,0,0,technical,low,1,1.0,0.0
4071,ALCARAZ,0.79,0.97,4,204,3,0,0,0,sales,medium,2,1.0,0.0
4070,MARTINES,0.53,0.75,3,232,3,0,0,0,sales,low,1,1.0,0.0
4063,SCOGGINS,0.64,0.85,5,179,2,0,0,0,sales,low,1,1.0,0.0
4060,SPROUSE,0.63,0.88,3,177,3,0,0,0,sales,low,1,1.0,0.0
4056,GILLEN,0.45,0.72,3,148,2,0,0,0,sales,low,1,1.0,0.0
4050,BRADBURY,0.94,0.91,3,250,3,1,0,0,management,low,1,1.0,0.0
4046,GUNTHER,0.71,0.96,4,144,4,0,0,0,sales,medium,2,1.0,0.0
4045,LOUIE,0.91,0.72,3,213,3,0,0,0,marketing,low,1,1.0,0.0
4044,DUPRE,0.94,0.76,4,231,3,1,0,0,RandD,high,3,1.0,0.0
4042,LUM,0.71,0.89,3,244,4,0,0,0,RandD,medium,2,1.0,0.0
4041,SETTLE,0.29,0.77,3,164,6,0,0,0,RandD,medium,2,1.0,0.0
4039,MCCAFFREY,0.89,0.73,4,171,4,0,0,0,RandD,medium,2,1.0,0.0
4038,MCLENDON,0.79,0.73,5,155,3,0,0,0,IT,medium,2,1.0,0.0
4036,BURKHARDT,0.78,0.8,4,175,3,0,0,0,product_mng,medium,2,1.0,0.0
4032,LOVEJOY,0.63,0.76,4,217,2,1,0,0,IT,medium,2,1.0,0.0
4029,WILD,0.61,0.82,3,261,4,0,0,0,IT,low,1,1.0,0.0
4028,HERBST,0.78,0.72,3,255,4,1,0,0,management,low,1,1.0,0.0
4163,GRIEGO,0.63,0.9,2,242,3,1,0,0,technical,high,3,1.0,0.0
4166,BALLINGER,0.7,0.74,3,157,3,0,0,0,technical,high,3,1.0,0.0
4167,FOGARTY,0.15,0.94,5,244,6,0,0,0,technical,high,3,1.0,0.0
4291,SWEARINGEN,0.9,0.88,4,205,2,0,0,0,sales,low,1,1.0,0.0
4304,THOMSEN,0.95,0.75,3,253,4,0,0,0,accounting,low,1,1.0,0.0
4301,ANGELO,0.87,0.93,4,268,2,0,0,0,sales,low,1,1.0,0.0
4300,VANWINKLE,0.69,0.97,5,105,4,0,0,0,sales,low,1,1.0,0.0
4299,LUCIO,0.59,0.71,5,169,2,0,0,0,sales,low,1,1.0,0.0
4298,VEAL,0.91,0.71,2,159,3,1,0,0,sales,low,1,1.0,0.0
4297,GUYTON,0.78,0.98,5,252,3,0,0,0,sales,high,3,1.0,0.0
4294,HARRELSON,0.52,0.85,3,250,4,0,0,0,sales,low,1,1.0,0.0
4292,STUTZMAN,0.5,0.97,4,269,3,0,0,0,sales,low,1,1.0,0.0
4288,YAMAMOTO,0.53,0.72,3,228,3,0,0,0,sales,medium,2,1.0,0.0
4268,OCASIO,0.96,0.9,3,161,3,0,0,0,product_mng,medium,2,1.0,0.0
4286,KEHOE,0.88,0.72,3,200,2,1,0,0,sales,medium,2,1.0,0.0
4285,ROYSTER,0.83,0.77,3,232,2,1,0,0,sales,medium,2,1.0,0.0
4283,HERRIN,0.66,0.94,4,190,3,0,0,0,marketing,medium,2,1.0,0.0
4281,ECK,0.55,0.97,4,136,3,0,0,0,marketing,medium,2,1.0,0.0
4280,MOREHEAD,0.82,0.92,5,252,3,0,0,0,management,medium,2,1.0,0.0
4276,AULT,0.7,0.84,4,184,3,0,0,0,sales,medium,2,1.0,0.0
4274,RUVALCABA,0.59,0.79,4,181,3,0,0,0,RandD,medium,2,1.0,0.0
4273,TOSCANO,0.56,0.81,5,274,4,0,0,0,RandD,medium,2,1.0,0.0
4307,BADGER,0.61,0.98,3,138,5,1,0,0,hr,medium,2,1.0,0.0
4308,TEEL,0.7,0.87,5,239,3,0,0,0,hr,medium,2,1.0,0.0
4309,HIBBARD,0.89,0.71,5,182,2,1,0,0,hr,medium,2,1.0,0.0
4310,DVORAK,0.6,0.78,4,152,3,1,0,0,technical,medium,2,1.0,0.0
4353,PASCUAL,0.72,0.74,3,187,2,0,0,0,sales,medium,2,1.0,0.0
4349,WHITED,0.52,0.74,3,238,3,0,0,0,RandD,medium,2,1.0,0.0
4343,GUESS,0.72,0.86,4,137,2,0,0,0,product_mng,low,1,1.0,0.0
4334,CONDE,0.72,0.72,4,175,4,0,0,0,technical,low,1,1.0,0.0
4332,POLING,0.98,0.76,4,221,3,1,0,0,technical,low,1,1.0,0.0
4331,LILLEY,0.96,0.9,4,246,3,0,0,0,support,low,1,1.0,0.0
4328,SCHRAMM,0.89,0.79,4,212,3,0,0,0,support,low,1,1.0,0.0
4327,AMIN,0.66,0.84,4,168,2,0,0,0,support,low,1,1.0,0.0
4326,GASPAR,0.5,0.87,3,252,2,0,0,0,support,low,1,1.0,0.0
4325,BOGAN,0.93,0.76,3,244,3,0,0,0,support,low,1,1.0,0.0
4322,SPERRY,0.95,0.81,4,263,3,0,0,0,support,medium,2,1.0,0.0
4319,TOOMEY,0.51,0.95,4,201,3,0,0,0,technical,medium,2,1.0,0.0
4318,BAHR,0.84,0.9,4,237,2,0,0,0,technical,low,1,1.0,0.0
4317,SERRATO,0.53,0.99,3,188,3,0,0,0,technical,high,3,1.0,0.0
4315,SEGAL,0.59,0.93,4,146,3,0,0,0,technical,medium,2,1.0,0.0
4314,MONAGHAN,0.36,0.94,3,113,5,1,0,0,technical,medium,2,1.0,0.0
4312,FALLS,0.59,0.9,2,219,2,1,0,0,technical,medium,2,1.0,0.0
4271,PICARD,0.52,0.86,5,168,3,0,0,0,RandD,medium,2,1.0,0.0
4267,STEPHAN,0.64,0.89,3,175,3,1,0,0,product_mng,high,3,1.0,0.0
4168,ATCHISON,0.45,0.75,3,122,3,0,0,0,support,high,3,1.0,0.0
4188,SON,0.96,0.7,5,184,2,1,0,0,product_mng,medium,2,1.0,0.0
4211,PRENTICE,0.61,0.9,5,113,3,0,0,0,sales,medium,2,1.0,0.0
4208,MERTZ,0.96,0.84,4,272,4,1,0,0,sales,medium,2,1.0,0.0
4206,GALARZA,0.8,0.77,3,171,2,0,0,0,marketing,medium,2,1.0,0.0
4204,SISCO,0.51,0.94,4,247,2,0,0,0,management,medium,2,1.0,0.0
4201,BOUNDS,0.49,0.71,3,255,2,1,0,0,accounting,low,1,1.0,0.0
4195,LECLAIR,0.73,0.82,3,133,3,0,0,0,RandD,medium,2,1.0,0.0
4194,BLACKWOOD,0.59,0.9,3,146,3,0,0,0,RandD,medium,2,1.0,0.0
4193,GEYER,0.81,0.9,4,165,3,0,0,0,RandD,medium,2,1.0,0.0
4182,BEELER,0.74,0.91,5,135,3,0,0,0,management,medium,2,1.0,0.0
4259,CHA,0.55,0.72,3,149,3,0,0,0,management,low,1,1.0,0.0
4181,OLMSTEAD,0.19,0.93,3,110,4,0,0,0,technical,medium,2,1.0,0.0
4180,SHERROD,0.7,0.85,3,188,2,0,0,0,technical,medium,2,1.0,0.0
4177,FAIN,0.45,0.88,5,268,3,1,0,0,support,medium,2,1.0,0.0
4176,NARVAEZ,0.53,0.86,3,150,3,0,0,0,support,low,1,1.0,0.0
4175,COGGINS,0.84,0.76,5,215,2,1,0,0,support,low,1,1.0,0.0
4174,KRUG,0.48,0.71,2,140,3,1,0,0,support,low,1,1.0,0.0
4172,RUPERT,0.94,0.84,3,210,2,0,0,0,support,low,1,1.0,0.0
4171,RIDDICK,0.72,0.81,4,134,2,0,0,0,support,low,1,1.0,0.0
4213,SEILER,0.24,0.77,5,178,5,0,0,0,sales,low,1,1.0,0.0
4216,WINFIELD,0.25,0.82,3,269,5,0,0,0,sales,low,1,1.0,0.0
4219,CHESTNUT,0.87,0.82,4,251,3,0,0,0,sales,high,3,1.0,0.0
4220,MCCALLISTER,0.87,0.78,3,170,2,0,0,0,sales,low,1,1.0,0.0
4258,HOULE,0.78,0.8,4,197,3,1,0,0,technical,low,1,1.0,0.0
4257,TRAVERS,0.85,0.86,4,250,3,0,0,0,technical,low,1,1.0,0.0
4250,ARMOUR,0.65,0.98,3,136,3,0,0,0,support,low,1,1.0,0.0
4249,PAEZ,0.95,0.81,3,260,2,0,0,0,support,low,1,1.0,0.0
4246,ALCORN,0.74,0.92,5,255,3,0,0,0,support,low,1,1.0,0.0
4245,WOJCIK,0.91,0.97,4,183,3,0,0,0,support,low,1,1.0,0.0
4242,PURNELL,0.73,0.91,3,238,2,0,0,0,technical,medium,2,1.0,0.0
4238,GREATHOUSE,0.58,0.96,3,202,2,0,0,0,technical,medium,2,1.0,0.0
4237,HALES,0.62,0.7,5,270,3,0,0,0,technical,high,3,1.0,0.0
4236,BOLANOS,0.93,0.87,5,154,2,0,0,0,technical,medium,2,1.0,0.0
4232,MERCIER,0.82,0.92,3,187,3,1,0,0,hr,medium,2,1.0,0.0
4230,ETHRIDGE,0.77,0.79,3,200,4,0,0,0,hr,medium,2,1.0,0.0
4229,FERRARI,0.74,0.94,3,132,3,0,0,0,accounting,medium,2,1.0,0.0
4228,DEANGELIS,0.53,0.88,3,150,3,1,0,0,accounting,high,3,1.0,0.0
4225,HYLTON,0.65,0.77,3,233,2,0,0,0,sales,high,3,1.0,0.0
4222,CANTY,0.98,0.87,4,152,2,0,0,0,sales,high,3,1.0,0.0
4221,GUARDADO,0.71,0.99,4,238,4,1,0,0,sales,high,3,1.0,0.0
3984,COFFIN,0.59,0.93,3,265,3,1,0,0,sales,low,1,1.0,0.0
3980,SHUMATE,0.91,0.89,4,260,3,0,0,0,sales,low,1,1.0,0.0
4356,JENSON,0.92,0.94,5,253,2,0,0,0,technical,high,3,1.0,0.0
3715,REIMER,0.79,0.7,4,268,2,0,0,0,support,medium,2,1.0,0.0
3738,BUFFINGTON,0.72,0.8,3,219,3,0,0,0,marketing,medium,2,1.0,0.0
3737,ELLIOT,0.16,0.86,2,215,2,0,0,0,RandD,medium,2,1.0,0.0
3726,ROBINETTE,0.63,0.85,3,232,4,0,0,0,IT,medium,2,1.0,0.0
3725,SANDER,0.86,0.96,4,146,3,0,0,0,IT,medium,2,1.0,0.0
3723,CADY,0.48,0.73,5,152,6,0,0,0,IT,medium,2,1.0,0.0
3722,MUNGUIA,0.72,0.91,3,239,2,0,0,0,management,medium,2,1.0,0.0
3720,BLOCKER,0.98,0.93,5,203,2,0,0,0,technical,medium,2,1.0,0.0
3717,REGISTER,0.73,0.95,3,156,2,0,0,0,support,medium,2,1.0,0.0
3713,SALCIDO,0.98,0.77,5,223,2,1,0,0,support,medium,2,1.0,0.0
3743,BERGSTROM,0.69,0.94,4,235,3,0,0,0,management,medium,2,1.0,0.0
3712,RICKER,0.94,0.95,4,155,3,0,0,0,support,medium,2,1.0,0.0
3709,FLOREZ,0.69,0.78,5,267,2,1,0,0,support,low,1,1.0,0.0
3708,KOVACS,0.75,0.73,3,225,4,0,0,0,support,low,1,1.0,0.0
3705,RIDGEWAY,0.7,0.91,4,181,2,1,0,0,technical,low,1,1.0,0.0
3703,CRUTCHFIELD,0.68,0.7,3,209,3,0,0,0,technical,high,3,1.0,0.0
3702,HARRY,0.62,0.97,5,180,2,0,0,0,technical,high,3,1.0,0.0
3699,PEREA,0.96,0.75,4,165,3,0,0,0,technical,high,3,1.0,0.0
3697,DALLAS,0.54,0.91,3,249,3,0,0,0,technical,high,3,1.0,0.0
3742,KOEHN,0.69,0.84,3,253,2,0,0,0,technical,medium,2,1.0,0.0
3744,DUNNE,0.89,0.79,5,257,3,0,0,0,marketing,medium,2,1.0,0.0
3979,ALTAMIRANO,0.15,0.74,2,176,3,1,0,0,sales,low,1,1.0,0.0
3762,BURNEY,0.2,0.95,5,169,5,0,0,0,sales,medium,2,1.0,0.0
3777,BATSON,0.9,0.94,4,231,3,0,0,0,technical,medium,2,1.0,0.0
3775,RAUCH,0.7,0.71,5,269,3,0,0,0,technical,low,1,1.0,0.0
3774,BORDERS,0.55,0.74,3,211,3,1,0,0,technical,high,3,1.0,0.0
3773,GLASGOW,0.73,0.73,5,249,3,0,0,0,technical,medium,2,1.0,0.0
3772,HEIM,0.6,0.81,2,214,3,0,0,0,hr,high,3,1.0,0.0
3771,VOLK,0.8,0.91,3,246,3,0,0,0,hr,medium,2,1.0,0.0
3767,BOURQUE,0.92,0.85,3,155,2,0,0,0,accounting,medium,2,1.0,0.0
3763,BEDFORD,0.78,0.92,3,169,3,0,0,0,sales,high,3,1.0,0.0
3760,MERRIMAN,0.76,0.72,5,228,2,0,0,0,sales,high,3,1.0,0.0
3746,GANTT,0.91,0.91,3,167,3,0,0,0,marketing,medium,2,1.0,0.0
